FoodID	taxonomy	Main.food.description
75141005	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_Cabbage_salad_or_coleslaw_or_celery;Cabbage_salad_or_coleslaw_made_with_light_coleslaw_dressing	Cabbage salad or coleslaw made with light coleslaw dressing
75141040	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_Cabbage_salad_or_coleslaw_or_celery;Cabbage_salad_or_coleslaw_made_with_any_type_of_fat_free_dressing	Cabbage salad or coleslaw made with any type of fat free dressing
75141100	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_Cabbage_salad_or_coleslaw_or_celery;Cabbage_salad_or_coleslaw_with_apples_andor_raisins_with_dressing	Cabbage salad or coleslaw with apples andor raisins with dressing
75141200	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_Cabbage_salad_or_coleslaw_or_celery;Cabbage_salad_or_coleslaw_with_pineapple_with_dressing	Cabbage salad or coleslaw with pineapple with dressing
75142550	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_Cucumber_salad;Cucumber_salad_made_with_Italian_dressing	Cucumber salad made with Italian dressing
75142600	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_Cucumber_salad;Cucumber_salad_made_with_cucumber_and_vinegar	Cucumber salad made with cucumber and vinegar
75143000	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_Lettuce_salad;Lettuce_salad_with_assorted_vegetables_including_tomatoes_andor_carrots_no_dressing	Lettuce salad with assorted vegetables including tomatoes andor carrots no dressing
75146000	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_Greek_salad;Greek_Salad_no_dressing	Greek Salad no dressing
75200100	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Vegetables_NS_or_algae_or_aloe;Vegetables_NS_as_to_type_cooked_NS_as_to_fat_added_in_cooking	Vegetables NS as to type cooked NS as to fat added in cooking
75200110	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Vegetables_NS_or_algae_or_aloe;Vegetables_NS_as_to_type_cooked_fat_not_added_in_cooking	Vegetables NS as to type cooked fat not added in cooking
75200120	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Vegetables_NS_or_algae_or_aloe;Vegetables_NS_as_to_type_cooked_fat_added_in_cooking	Vegetables NS as to type cooked fat added in cooking
75200700	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Vegetables_NS_or_algae_or_aloe;Aloe_vera_juice	Aloe vera juice
75201000	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Artichoke;Artichoke_globe_French_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Artichoke globe French cooked NS as to form NS as to fat added in cooking
75201011	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Artichoke;Artichoke_globe_French_cooked_from_fresh_fat_not_added_in_cooking	Artichoke globe French cooked from fresh fat not added in cooking
75201013	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Artichoke;Artichoke_globe_French_cooked_from_canned_fat_not_added_in_cooking	Artichoke globe French cooked from canned fat not added in cooking
75201030	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Artichoke;Artichoke_salad_in_oil	Artichoke salad in oil
75202001	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Asparagus;Asparagus_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Asparagus cooked from fresh NS as to fat added in cooking
75202011	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Asparagus;Asparagus_cooked_from_fresh_fat_not_added_in_cooking	Asparagus cooked from fresh fat not added in cooking
75202021	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Asparagus;Asparagus_cooked_from_fresh_fat_added_in_cooking	Asparagus cooked from fresh fat added in cooking
75204013	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_lima_immature_cooked_from_canned_fat_not_added_in_cooking	Beans lima immature cooked from canned fat not added in cooking
75204021	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_lima_immature_cooked_from_fresh_fat_added_in_cooking	Beans lima immature cooked from fresh fat added in cooking
75204023	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_lima_immature_cooked_from_canned_fat_added_in_cooking	Beans lima immature cooked from canned fat added in cooking
75204991	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_string_cooked_from_fresh_NS_as_to_color_fat_not_added_in_cooking	Beans string cooked from fresh NS as to color fat not added in cooking
75204992	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_string_cooked_from_frozen_NS_as_to_color_fat_not_added_in_cooking	Beans string cooked from frozen NS as to color fat not added in cooking
75205010	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_string_green_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Beans string green cooked NS as to form NS as to fat added in cooking
75205011	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_string_green_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Beans string green cooked from fresh NS as to fat added in cooking
75205013	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_string_green_cooked_from_canned_NS_as_to_fat_added_in_cooking	Beans string green cooked from canned NS as to fat added in cooking
75205021	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_string_green_cooked_from_fresh_fat_not_added_in_cooking	Beans string green cooked from fresh fat not added in cooking
75205022	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_string_green_cooked_from_frozen_fat_not_added_in_cooking	Beans string green cooked from frozen fat not added in cooking
75205023	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_string_green_cooked_from_canned_fat_not_added_in_cooking	Beans string green cooked from canned fat not added in cooking
75205030	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_string_green_cooked_NS_as_to_form_fat_added_in_cooking	Beans string green cooked NS as to form fat added in cooking
75205031	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_string_green_cooked_from_fresh_fat_added_in_cooking	Beans string green cooked from fresh fat added in cooking
75205032	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_string_green_cooked_from_frozen_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS	Beans string green cooked from frozen fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS
75205130	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_string_green_canned_low_sodium_fat_added_in_cooking_W_BUTTER_NFS	Beans string green canned low sodium fat added in cooking W BUTTER NFS
75206021	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_string_yellow;Beans_string_yellow_cooked_from_fresh_fat_added_in_cooking	Beans string yellow cooked from fresh fat added in cooking
75207021	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Bean_sprouts;Bean_sprouts_cooked_from_fresh_fat_added_in_cooking	Bean sprouts cooked from fresh fat added in cooking
75208001	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beets_bitter_melon_bread_fruit_broccoflower;Beets_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Beets cooked from fresh NS as to fat added in cooking
75208003	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beets_bitter_melon_bread_fruit_broccoflower;Beets_cooked_from_canned_NS_as_to_fat_added_in_cooking	Beets cooked from canned NS as to fat added in cooking
75208011	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beets_bitter_melon_bread_fruit_broccoflower;Beets_cooked_from_fresh_fat_not_added_in_cooking	Beets cooked from fresh fat not added in cooking
75208013	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beets_bitter_melon_bread_fruit_broccoflower;Beets_cooked_from_canned_fat_not_added_in_cooking	Beets cooked from canned fat not added in cooking
75208021	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beets_bitter_melon_bread_fruit_broccoflower;Beets_cooked_from_fresh_fat_added_in_cooking	Beets cooked from fresh fat added in cooking
75209011	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Brussels_sprouts;Brussels_sprouts_cooked_from_fresh_fat_not_added_in_cooking	Brussels sprouts cooked from fresh fat not added in cooking
75209012	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Brussels_sprouts;Brussels_sprouts_cooked_from_frozen_fat_not_added_in_cooking	Brussels sprouts cooked from frozen fat not added in cooking
75209021	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Brussels_sprouts;Brussels_sprouts_cooked_from_fresh_fat_added_in_cooking	Brussels sprouts cooked from fresh fat added in cooking
75209022	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Brussels_sprouts;Brussels_sprouts_cooked_from_frozen_fat_added_in_cooking_W_BUTTER_NFS	Brussels sprouts cooked from frozen fat added in cooking W BUTTER NFS
75209500	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Brussels_sprouts;Burdock_cooked_fat_not_added_in_cooking	Burdock cooked fat not added in cooking
75210010	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cabbage_Chinese;Cabbage_Chinese_cooked_fat_not_added_in_cooking	Cabbage Chinese cooked fat not added in cooking
75210020	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cabbage_Chinese;Cabbage_Chinese_cooked_fat_added_in_cooking	Cabbage Chinese cooked fat added in cooking
75211010	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cabbage_green;Cabbage_green_cooked_NS_as_to_fat_added_in_cooking	Cabbage green cooked NS as to fat added in cooking
75211020	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cabbage_green;Cabbage_green_cooked_fat_not_added_in_cooking	Cabbage green cooked fat not added in cooking
75211030	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cabbage_green;Cabbage_green_cooked_fat_added_in_cooking	Cabbage green cooked fat added in cooking
75212010	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cabbage_red;Cabbage_red_cooked_fat_not_added_in_cooking	Cabbage red cooked fat not added in cooking
75214000	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cauliflower;Cauliflower_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Cauliflower cooked NS as to form NS as to fat added in cooking
75214011	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cauliflower;Cauliflower_cooked_from_fresh_fat_not_added_in_cooking	Cauliflower cooked from fresh fat not added in cooking
75214012	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cauliflower;Cauliflower_cooked_from_frozen_fat_not_added_in_cooking	Cauliflower cooked from frozen fat not added in cooking
75214021	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cauliflower;Cauliflower_cooked_from_fresh_fat_added_in_cooking	Cauliflower cooked from fresh fat added in cooking
75214022	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cauliflower;Cauliflower_cooked_from_frozen_fat_added_in_cooking	Cauliflower cooked from frozen fat added in cooking
75215000	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Celery_fennel_or_christophine;Celery_cooked_NS_as_to_fat_added_in_cooking	Celery cooked NS as to fat added in cooking
75215010	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Celery_fennel_or_christophine;Celery_cooked_fat_not_added_in_cooking	Celery cooked fat not added in cooking
75215020	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Celery_fennel_or_christophine;Celery_cooked_fat_added_in_cooking	Celery cooked fat added in cooking
75215510	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Celery_fennel_or_christophine;Christophine_cooked_fat_not_added_in_cooking	Christophine cooked fat not added in cooking
75216000	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_cooked_NS_as_to_form_NS_as_to_color_NS_as_to_fat_added_in_cooking	Corn cooked NS as to form NS as to color NS as to fat added in cooking
75216100	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Corn yellow cooked NS as to form NS as to fat added in cooking
75216101	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Corn yellow cooked from fresh NS as to fat added in cooking
75216103	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_from_canned_NS_as_to_fat_added_in_cooking	Corn yellow cooked from canned NS as to fat added in cooking
75216110	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_NS_as_to_form_fat_not_added_in_cooking	Corn yellow cooked NS as to form fat not added in cooking
75216111	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_from_fresh_fat_not_added_in_cooking	Corn yellow cooked from fresh fat not added in cooking
75216112	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_from_frozen_fat_not_added_in_cooking	Corn yellow cooked from frozen fat not added in cooking
75216113	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_from_canned_fat_not_added_in_cooking	Corn yellow cooked from canned fat not added in cooking
75216121	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_from_fresh_fat_added_in_cooking	Corn yellow cooked from fresh fat added in cooking
75216122	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_from_frozen_fat_added_in_cooking	Corn yellow cooked from frozen fat added in cooking
75216123	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_from_canned_fat_added_in_cooking_W_BUTTER_NFS	Corn yellow cooked from canned fat added in cooking W BUTTER NFS
75216201	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_white_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Corn white cooked from fresh NS as to fat added in cooking
75216202	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_white_cooked_from_frozen_NS_as_to_fat_added_in_cooking	Corn white cooked from frozen NS as to fat added in cooking
75216211	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_white_cooked_from_fresh_fat_not_added_in_cooking	Corn white cooked from fresh fat not added in cooking
75216212	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_white_cooked_from_frozen_fat_not_added_in_cooking	Corn white cooked from frozen fat not added in cooking
75216221	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_white_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS	Corn white cooked from fresh fat added in cooking W BUTTER NFS
75216700	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Cucumber_cooked_NS_as_to_fat_added_in_cooking	Cucumber cooked NS as to fat added in cooking
75216710	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Cucumber_cooked_fat_not_added_in_cooking	Cucumber cooked fat not added in cooking
75217000	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Eggplant_squash_flowers_or_hominy;Eggplant_cooked_NS_as_to_fat_added_in_cooking	Eggplant cooked NS as to fat added in cooking
75217010	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Eggplant_squash_flowers_or_hominy;Eggplant_cooked_fat_not_added_in_cooking	Eggplant cooked fat not added in cooking
75217020	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Eggplant_squash_flowers_or_hominy;Eggplant_cooked_fat_added_in_cooking	Eggplant cooked fat added in cooking
75217400	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Eggplant_squash_flowers_or_hominy;Garlic_cooked	Garlic cooked
75217500	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Eggplant_squash_flowers_or_hominy;Hominy_cooked_fat_not_added_in_cooking	Hominy cooked fat not added in cooking
75219000	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Mushrooms cooked NS as to form NS as to fat added in cooking
75219001	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_from_fresh_NS_as_to_fat_added_in_cooking	Mushrooms cooked from fresh NS as to fat added in cooking
75219010	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_NS_as_to_form_fat_not_added_in_cooking	Mushrooms cooked NS as to form fat not added in cooking
75219011	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_from_fresh_fat_not_added_in_cooking	Mushrooms cooked from fresh fat not added in cooking
75219012	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_from_frozen_fat_not_added_in_cooking	Mushrooms cooked from frozen fat not added in cooking
75219020	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_NS_as_to_form_fat_added_in_cooking	Mushrooms cooked NS as to form fat added in cooking
75219021	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_from_fresh_fat_added_in_cooking	Mushrooms cooked from fresh fat added in cooking
75220011	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Okra_lettuce_or_luffa;Okra_cooked_from_fresh_fat_not_added_in_cooking	Okra cooked from fresh fat not added in cooking
